algorithm,algorithm_variant,alpha,avg_abs_error,avg_norm_abs_error,avg_relative_error,config_epsilon,dataset_name,deletions,domain_size,estimator_seed,family,final_f1_star,heavy_avg_norm_abs_error,heavy_avg_relative_error,heavy_query_count,hh_f1,hh_precision,hh_recall,insertions,logical_size,max_norm_abs_error,memory_usage_bytes,middle_avg_norm_abs_error,middle_avg_relative_error,middle_query_count,observed_final_f1,param_capacity_per_summary,seed,stream_length,stream_mode,support_size,tail_avg_norm_abs_error,tail_avg_relative_error,tail_query_count,validation,config_delta,param_depth,param_seed,param_width,param_capacity,zipf_s,average_transaction_size,distinct_items,occurrence_count,source_path,transaction_count
double_mg,double_mg__eps_0p01,8.0,2.8016791869200177,2.8016791869200177e-05,0.9817798420404564,0.01,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260419,zipf,100000,0.0003997,0.23618904741817762,100,1.0,1.0,1.0,450000,1598,0.00048,105316,1e-05,1.0,100,100000,799,20260419,800000,non-interleaved,11315,9.9e-06,0.99,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p05,8.0,4.306230667255855,4.306230667255855e-05,0.9968362917338511,0.05,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260420,zipf,100000,0.001957,0.8246901750760052,100,0.41999999999999993,0.42,0.42,450000,318,0.00313,18220,1e-05,1.0,100,100000,159,20260419,800000,non-interleaved,11315,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p10,8.0,5.113477684489616,5.113477684489616e-05,0.9991461911860492,0.1,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260421,zipf,100000,0.0028634,0.9178946382915169,100,0.26,0.26,0.26,450000,158,0.0073,8388,1e-05,1.0,100,100000,79,20260419,800000,non-interleaved,11315,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p01,8.0,37.19098541758727,0.00037190985417587274,30.711048810268743,0.01,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260422,zipf,100000,9.000000000000001e-07,0.0009389637768509773,100,1.0,1.0,1.0,450000,1600,0.0004,193984,0.0003899,38.99,100,100000,800,20260419,800000,non-interleaved,11315,0.00039009999999999994,39.01,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p05,8.0,300.6914714980115,0.003006914714980115,240.7008832213963,0.05,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260423,zipf,100000,0.0010954,0.9779801860375841,100,0.41999999999999993,0.42,0.42,450000,320,0.00305,36080,0.0030399999999999997,304.0,100,100000,160,20260419,800000,non-interleaved,11315,0.0030399999999999997,304.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p10,8.0,718.8832523199293,0.007188832523199293,572.7377256536527,0.1,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260424,zipf,100000,0.0043754,3.3605532470248263,100,0.26,0.26,0.26,450000,160,0.00724,18448,0.007230000000000001,723.0,100,100000,80,20260419,800000,non-interleaved,11315,0.007230000000000001,723.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,1.2,,,,,
count_min,count_min__eps_0p01,8.0,93.3066725585506,0.000933066725585506,74.73513365054751,0.01,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260425,zipf,100000,0.0007732,0.44620289613524056,100,0.7100000000000001,0.71,0.71,450000,1360,0.00331,27408,0.0009318,93.18,100,100000,,20260419,800000,non-interleaved,11315,0.0009935,99.35,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",0.01,5,20260425,272,,1.2,,,,,
count_min,count_min__eps_0p05,8.0,668.9441449403447,0.006689441449403447,532.4152332436223,0.05,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260426,zipf,100000,0.005907900000000001,3.516256651275435,100,0.18,0.18,0.18,450000,275,0.02088,12644,0.0067320999999999995,673.21,100,100000,,20260419,800000,non-interleaved,11315,0.007002199999999999,700.22,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",0.01,5,20260426,55,,1.2,,,,,
count_min,count_min__eps_0p10,8.0,1586.6664604507291,0.01586666460450729,1259.4827439828616,0.1,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260427,zipf,100000,0.0145068,8.740089921659242,100,0.11,0.11,0.11,450000,140,0.05191,7572,0.0157436,1574.36,100,100000,,20260419,800000,non-interleaved,11315,0.0157688,1576.88,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",0.01,5,20260427,28,,1.2,,,,,
count_sketch,count_sketch__eps_0p01,8.0,0.3672116659301812,3.672116659301812e-06,0.3076637202647861,0.01,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260428,zipf,100000,3.1e-06,0.0016947732717916989,100,1.0,1.0,1.0,450000,50000,0.00011,505444,4.1000000000000006e-06,0.41,100,100000,,20260419,800000,non-interleaved,11315,4.5e-06,0.45,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",0.01,5,20260428,10000,,1.2,,,,,
count_sketch,count_sketch__eps_0p05,8.0,15.270879363676535,0.00015270879363676534,11.95282903655341,0.05,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260429,zipf,100000,0.0001486,0.08222756233593959,100,0.7299999999999999,0.73,0.73,450000,2000,0.00407,47860,0.00016480000000000002,16.48,100,100000,,20260419,800000,non-interleaved,11315,0.0001319,13.19,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",0.01,5,20260429,400,,1.2,,,,,
count_sketch,count_sketch__eps_0p10,8.0,119.01272646928855,0.0011901272646928857,95.85586866173365,0.1,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260430,zipf,100000,0.0006071,0.36254407309810666,100,0.20000000000000004,0.2,0.2,450000,500,0.08577,19272,0.0011298,112.98,100,100000,,20260419,800000,non-interleaved,11315,0.0010384,103.84,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",0.01,5,20260430,100,,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p01,8.0,9.386301369863014,9.386301369863014e-05,3.3877523343625366,0.01,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260431,zipf,100000,4.74e-05,0.055562061108920736,100,0.28,0.28,0.28,450000,450,0.00375,87778,1e-05,1.0,100,100000,,20260419,800000,non-interleaved,11315,4.73e-05,4.73,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,450,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p05,8.0,16.018559434379142,0.00016018559434379144,3.362155633306997,0.05,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260432,zipf,100000,0.005503200000000001,3.8210738383786924,100,0.45,0.45,0.45,450000,90,0.02807,20898,1e-05,1.0,100,100000,,20260419,800000,non-interleaved,11315,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,90,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p10,8.0,19.932302253645602,0.00019932302253645602,3.1662670121396697,0.1,zipf__F1_100000__alpha_8p0__non_interleaved__s_1p2,350000,100000,20260433,zipf,100000,0.010626100000000001,6.188048864504577,100,0.29,0.29,0.29,450000,45,0.06587,10930,1e-05,1.0,100,100000,,20260419,800000,non-interleaved,11315,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,45,1.2,,,,,
double_mg,double_mg__eps_0p01,1.5,5.5016337154566095,2.7508168577283048e-05,0.9979404500707099,0.01,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260419,zipf,200000,0.0020379,0.838225203226451,100,0.46,0.46,0.46,250000,298,0.003325,17408,5.1e-06,1.0,100,200000,149,20260419,300000,non-interleaved,18057,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p05,1.5,7.995181923907626,3.997590961953813e-05,0.9997536949765949,0.05,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260420,zipf,200000,0.0042863,0.9736218498738366,100,0.15,0.15,0.15,250000,58,0.024065,5500,5.1e-06,1.0,100,200000,29,20260419,300000,non-interleaved,18057,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p10,1.5,9.186132801683558,4.593066400841779e-05,0.9999393203311616,0.1,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260421,zipf,200000,0.0053613,0.989337189844909,100,0.08,0.08,0.08,250000,28,0.055295,3508,5.1e-06,1.0,100,200000,14,20260419,300000,non-interleaved,18057,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p01,1.5,657.4933266877111,0.0032874666334385557,506.52535931510243,0.01,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260422,zipf,200000,0.0012756999999999998,1.1148503057171688,100,0.46,0.46,0.46,250000,300,0.003315,31432,0.0033099,655.37,100,200000,150,20260419,300000,non-interleaved,18057,0.00331,662.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p05,1.5,4805.003599712023,0.024025017998560116,3683.332676491948,0.05,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260423,zipf,200000,0.019778050000000002,13.21088180422956,100,0.15,0.15,0.15,250000,60,0.024065,8448,0.024059900000000002,4763.87,100,200000,30,20260419,300000,non-interleaved,18057,0.02406,4812.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p10,1.5,11049.813258016282,0.05524906629008141,8464.620824805785,0.1,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260424,zipf,200000,0.04993325,31.60337004858296,100,0.08,0.08,0.08,250000,30,0.05529,4716,0.0552899,10947.41,100,200000,15,20260419,300000,non-interleaved,18057,0.05529,11058.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,,1.2,,,,,
count_min,count_min__eps_0p01,1.5,190.33970205460486,0.0009516985102730242,146.9557816275555,0.01,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260425,zipf,200000,0.0007907500000000001,0.4555591895891187,100,0.63,0.63,0.63,250000,1360,0.0034,40036,0.0009953,197.215,100,200000,,20260419,300000,non-interleaved,18057,0.00098525,197.05,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260425,272,,1.2,,,,,
count_min,count_min__eps_0p05,1.5,1337.484188957191,0.0066874209447859555,1026.5698712295186,0.05,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260426,zipf,200000,0.005886400000000001,3.4703336088976022,100,0.17,0.17,0.17,250000,275,0.02091,12644,0.0066156999999999995,1309.445,100,200000,,20260419,300000,non-interleaved,18057,0.006814,1362.8,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260426,55,,1.2,,,,,
count_min,count_min__eps_0p10,1.5,3184.1639253475105,0.015920819626737553,2440.515802098117,0.1,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260427,zipf,200000,0.01445745,8.649549632336363,100,0.09,0.09,0.09,250000,140,0.051685,7572,0.015826800000000002,3132.225,100,200000,,20260419,300000,non-interleaved,18057,0.015815449999999998,3163.09,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260427,28,,1.2,,,,,
count_sketch,count_sketch__eps_0p01,1.5,0.8067785346403057,4.033892673201528e-06,0.6603649655096147,0.01,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260428,zipf,200000,3.0500000000000004e-06,0.0018118820116453057,100,1.0,1.0,1.0,250000,50000,0.00012,563684,4e-06,0.8,100,200000,,20260419,300000,non-interleaved,18057,3.900000000000001e-06,0.78,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260428,10000,,1.2,,,,,
count_sketch,count_sketch__eps_0p05,1.5,28.439829429030294,0.00014219914714515145,21.472763350008115,0.05,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260429,zipf,200000,0.00014460000000000002,0.07598899076163951,100,0.66,0.66,0.66,250000,2000,0.00444,51948,0.0001245,24.335,100,200000,,20260419,300000,non-interleaved,18057,0.00015595,31.19,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260429,400,,1.2,,,,,
count_sketch,count_sketch__eps_0p10,1.5,235.7307969208617,0.0011786539846043087,181.83980149553466,0.1,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260430,zipf,200000,0.0006,0.3663047240517845,100,0.17,0.17,0.17,250000,500,0.08488,20112,0.0013764,273.485,100,200000,,20260419,300000,non-interleaved,18057,0.0012287,245.74,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",0.01,5,20260430,100,,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p01,1.5,8.400177216591903,4.200088608295952e-05,2.2064520225303625,0.01,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260431,zipf,200000,0.0015599,1.1180351216533309,100,0.36,0.36,0.36,250000,125,0.005195,24062,5.1e-06,1.0,100,200000,,20260419,300000,non-interleaved,18057,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,125,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p05,1.5,12.36761366782965,6.183806833914826e-05,1.799585390426156,0.05,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260432,zipf,200000,0.00452745,1.424062325978036,100,0.16,0.16,0.16,250000,25,0.037465,5838,5.1e-06,1.0,100,200000,,20260419,300000,non-interleaved,18057,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,25,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p10,1.5,13.399457274187295,6.699728637093648e-05,1.4807510689470793,0.1,zipf__F1_200000__alpha_1p5__non_interleaved__s_1p2,50000,100000,20260433,zipf,200000,0.00672015,1.4130440491858791,100,0.11,0.11,0.11,250000,13,0.081635,3298,5.1e-06,1.0,100,200000,,20260419,300000,non-interleaved,18057,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 250000}",,,,,13,1.2,,,,,
double_mg,double_mg__eps_0p01,2.0,5.176657913849936,2.5883289569249678e-05,0.9984641638031205,0.01,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260419,zipf,200000,0.0016975999999999998,0.7832454914629723,100,0.49,0.49,0.49,300000,398,0.002355,35428,5.1e-06,1.0,100,200000,199,20260419,400000,non-interleaved,17899,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p05,2.0,7.5681881669367,3.78409408346835e-05,0.9996474126919982,0.05,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260420,zipf,200000,0.00383725,0.9626463501216956,100,0.16,0.16,0.16,300000,78,0.01699,4404,5.1e-06,1.0,100,200000,39,20260419,400000,non-interleaved,17899,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,1.2,,,,,
double_mg,double_mg__eps_0p10,2.0,8.757193139281524,4.378596569640762e-05,0.9998827743757196,0.1,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260421,zipf,200000,0.00490115,0.9840177855100449,100,0.07,0.07,0.07,300000,38,0.0392,3140,5.1e-06,1.0,100,200000,19,20260419,400000,non-interleaved,17899,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p01,2.0,458.8187608246271,0.0022940938041231354,353.3625420449455,0.01,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260422,zipf,200000,0.0006217,0.5913294671186761,100,0.49,0.49,0.49,300000,400,0.00232,54048,0.0023149,458.36,100,200000,200,20260419,400000,non-interleaved,17899,0.002315,463.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p05,2.0,3379.432147047321,0.016897160735236606,2585.6883612728925,0.05,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260423,zipf,200000,0.01309845,9.080666773062775,100,0.16,0.16,0.16,300000,80,0.016935,9540,0.0169299,3352.13,100,200000,40,20260419,400000,non-interleaved,17899,0.01693,3386.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,1.2,,,,,
double_ss,double_ss__eps_0p10,2.0,7830.240963182301,0.03915120481591151,5985.728283365751,0.1,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260424,zipf,200000,0.03429235,22.260648268613835,100,0.07,0.07,0.07,300000,40,0.03919,5248,0.03918990000000001,7759.61,100,200000,20,20260419,400000,non-interleaved,17899,0.03919,7838.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,,1.2,,,,,
count_min,count_min__eps_0p01,2.0,190.17833398513883,0.0009508916699256942,146.5519005012377,0.01,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260425,zipf,200000,0.0007915999999999999,0.4567491790040733,100,0.64,0.64,0.64,300000,1360,0.003255,40260,0.0009547,189.295,100,200000,,20260419,400000,non-interleaved,17899,0.0010260999999999998,205.22,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260425,272,,1.2,,,,,
count_min,count_min__eps_0p05,2.0,1338.908654114755,0.006694543270573775,1024.098545196773,0.05,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260426,zipf,200000,0.00587345,3.4818148918292646,100,0.16,0.16,0.16,300000,275,0.029105,12644,0.006600249999999999,1306.85,100,200000,,20260419,400000,non-interleaved,17899,0.00657315,1314.63,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260426,55,,1.2,,,,,
count_min,count_min__eps_0p10,2.0,3183.1990055310353,0.01591599502765518,2434.135137688864,0.1,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260427,zipf,200000,0.0144998,8.76608314596274,100,0.09,0.09,0.09,300000,140,0.052025,7572,0.01588165,3141.755,100,200000,,20260419,400000,non-interleaved,17899,0.01595525,3191.05,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260427,28,,1.2,,,,,
count_sketch,count_sketch__eps_0p01,2.0,0.7942343147661881,3.9711715738309405e-06,0.6480919108769774,0.01,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260428,zipf,200000,3.1500000000000003e-06,0.0019511102837626764,100,0.99,0.99,0.99,300000,50000,0.0001,563936,4.450000000000001e-06,0.885,100,200000,,20260419,400000,non-interleaved,17899,4.5500000000000005e-06,0.91,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260428,10000,,1.2,,,,,
count_sketch,count_sketch__eps_0p05,2.0,28.381194480138554,0.0001419059724006928,21.396537289010237,0.05,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260429,zipf,200000,0.00014155,0.07565710069090839,100,0.69,0.69,0.69,300000,2000,0.00367,52284,0.0001453,28.715,100,200000,,20260419,400000,non-interleaved,17899,0.00018685000000000002,37.37,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260429,400,,1.2,,,,,
count_sketch,count_sketch__eps_0p10,2.0,234.55991954857814,0.0011727995977428905,181.15914183588444,0.1,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260430,zipf,200000,0.00058425,0.33961967460174547,100,0.17,0.17,0.17,300000,500,0.05367,20252,0.0009013000000000001,177.775,100,200000,,20260419,400000,non-interleaved,17899,0.0015643000000000002,312.86,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",0.01,5,20260430,100,,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p01,2.0,8.868260796692553,4.434130398346276e-05,2.4074955232597004,0.01,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260431,zipf,200000,0.00115085,0.8728914976900222,100,0.22,0.22,0.22,300000,150,0.004975,27250,5.1e-06,1.0,100,200000,,20260419,400000,non-interleaved,17899,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,150,1.2,,,,,
integrated_sspm,integrated_sspm__eps_0p05,2.0,13.155707022738701,6.57785351136935e-05,2.7362121394114,0.05,zipf__F1_200000__alpha_2p0__non_interleaved__s_1p2,100000,100000,20260432,zipf,200000,0.0052567,2.437747738008352,100,0.19,0.19,0.19,300000,30,0.0361,6498,5.1e-06,1.0,100,200000,,20260419,400000,non-interleaved,17899,5e-06,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 200000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 300000}",,,,,30,1.2,,,,,
