algorithm_variant,algorithm,family,stream_mode,alpha,final_f1_star,num_runs,config_epsilon,config_delta,config_target_logical_size,avg_norm_abs_error,avg_relative_error,avg_memory_usage_bytes,avg_logical_size,avg_hh_f1
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,4.0,500000,1,0.05,0.01,,0.00013456163084702908,47.66885198854006,58864.0,2000.0,0.57
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,6.0,50000,1,0.05,0.01,,0.00016065340496587775,6.428007978114669,42792.0,2000.0,0.75
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,6.0,100000,1,0.05,0.01,,0.00014865206253864498,11.631500503988125,47188.0,2000.0,0.7100000000000001
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,6.0,200000,1,0.05,0.01,,0.00014026721594388467,21.100860267286038,51696.0,2000.0,0.67
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,6.0,500000,1,0.05,0.01,,0.00013538400808438072,47.95038231779438,59788.0,2000.0,0.59
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,8.0,50000,1,0.05,0.01,,0.00015956955530216648,6.432416493207538,42512.0,2000.0,0.75
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,8.0,100000,1,0.05,0.01,,0.00015270879363676534,11.95282903655341,47860.0,2000.0,0.7299999999999999
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,8.0,200000,1,0.05,0.01,,0.00014690496357784179,22.176570002222135,52088.0,2000.0,0.64
count_sketch__eps_0p05,count_sketch,zipf,non-interleaved,8.0,500000,1,0.05,0.01,,0.00013578082277884284,48.47555361304942,59676.0,2000.0,0.57
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,1.5,50000,1,0.1,0.01,,0.0007908700481303222,24.78562941568147,17536.0,500.0,0.23
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,1.5,100000,1,0.1,0.01,,0.0008162712331282711,47.048129949375024,19400.0,500.0,0.18
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,1.5,200000,1,0.1,0.01,,0.0008164747467881178,89.53858133173553,19912.0,500.0,0.15
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,1.5,500000,1,0.1,0.01,,0.0008250191020086649,198.78911837497486,20476.0,500.0,0.13
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,2.0,50000,1,0.1,0.01,,0.0008066854690374004,25.58208827422933,17704.0,500.0,0.22
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,2.0,100000,1,0.1,0.01,,0.000798716457960644,47.01156012927839,19440.0,500.0,0.17
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,2.0,200000,1,0.1,0.01,,0.0008269891259745589,90.2110434526072,20028.0,500.0,0.15
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,2.0,500000,1,0.1,0.01,,0.0008276733484743755,198.86871721025133,20504.0,500.0,0.13
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,3.0,50000,1,0.1,0.01,,0.000838284789644013,26.494330981235265,18040.0,500.0,0.23
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,3.0,100000,1,0.1,0.01,,0.0008221704369946398,48.56219444982076,19200.0,500.0,0.18
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,3.0,200000,1,0.1,0.01,,0.0008220972488365727,89.51444492519505,19944.0,500.0,0.17
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,3.0,500000,1,0.1,0.01,,0.0008318645751376869,201.01172859725838,20420.0,500.0,0.13
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,4.0,50000,1,0.1,0.01,,0.0008141346395378047,25.402494406443623,17872.0,500.0,0.20999999999999996
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,4.0,100000,1,0.1,0.01,,0.0008264752601789301,48.90411265676307,19172.0,500.0,0.18
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,4.0,200000,1,0.1,0.01,,0.0008272567337197408,90.6585244647966,19776.0,500.0,0.15
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,4.0,500000,1,0.1,0.01,,0.0008361221328567173,200.96865564739258,20560.0,500.0,0.14
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,6.0,50000,1,0.1,0.01,,0.0008179945395879871,25.847134812280075,17620.0,500.0,0.20999999999999996
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,6.0,100000,1,0.1,0.01,,0.0008201270994098956,48.061872468061445,18896.0,500.0,0.20000000000000004
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,6.0,200000,1,0.1,0.01,,0.0008315903898082115,89.50700679747543,20000.0,500.0,0.16
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,6.0,500000,1,0.1,0.01,,0.0008167165338841349,193.75899728087973,20644.0,500.0,0.13
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,8.0,50000,1,0.1,0.01,,0.0008488843813387423,26.87178270558915,17648.0,500.0,0.22
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,8.0,100000,1,0.1,0.01,,0.0008187603985739099,48.49231222321613,19152.0,500.0,0.20000000000000004
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,8.0,200000,1,0.1,0.01,,0.0008263151950718686,89.62593031606617,20000.0,500.0,0.15
count_sketch__eps_0p10,count_sketch,kosarak,non-interleaved,8.0,500000,1,0.1,0.01,,0.0008317916197010537,198.73429458992462,20616.0,500.0,0.15
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,1.5,50000,1,0.1,0.01,,0.0002208055218446602,9.73065500269687,13952.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,1.5,100000,1,0.1,0.01,,0.00016900261427552882,12.973682657884511,15536.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,1.5,200000,1,0.1,0.01,,0.00011464252698236613,13.232429427277932,15852.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,1.5,500000,1,0.1,0.01,,8.034098321053266e-05,10.36351076551666,17620.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,2.0,50000,1,0.1,0.01,,0.0002163158696314347,9.533205147730735,14092.0,500.0,0.01
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,2.0,100000,1,0.1,0.01,,0.00015488474812399075,11.883694381244883,14960.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,2.0,200000,1,0.1,0.01,,0.00011839141796653677,13.68147106257602,15996.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,2.0,500000,1,0.1,0.01,,8.473292338040076e-05,10.920153777161964,17900.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,3.0,50000,1,0.1,0.01,,0.00021417226634086746,9.403590578972375,13784.0,500.0,0.01
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,3.0,100000,1,0.1,0.01,,0.0001604060817231549,12.289384436701509,15308.0,500.0,0.01
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,3.0,200000,1,0.1,0.01,,0.00013014003590664273,15.008247424730891,16836.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,3.0,500000,1,0.1,0.01,,7.502618096167977e-05,9.666777901200556,17872.0,500.0,0.01
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,4.0,50000,1,0.1,0.01,,0.0002048505102040816,8.983275510204082,13448.0,500.0,0.01
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,4.0,100000,1,0.1,0.01,,0.00016243140039447733,12.488586193293886,15168.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,4.0,200000,1,0.1,0.01,,0.00010967400473796731,12.628423378557718,16136.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,4.0,500000,1,0.1,0.01,,8.209023434746265e-05,10.59792683936427,17284.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,6.0,50000,1,0.1,0.01,,0.00022790543975597356,10.022297491950518,14232.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,6.0,100000,1,0.1,0.01,,0.00015422698174346006,11.851632061660514,15172.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,6.0,200000,1,0.1,0.01,,0.00011771670019190307,13.578510062391938,16836.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,6.0,500000,1,0.1,0.01,,8.25219598167078e-05,10.62494640950262,17956.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,8.0,50000,1,0.1,0.01,,0.00021155949816246356,9.300015991696387,14232.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,8.0,100000,1,0.1,0.01,,0.0001621622433808876,12.430974203650397,15708.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,8.0,200000,1,0.1,0.01,,0.00010601610646686786,12.22807599674123,16304.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,uniform,non-interleaved,8.0,500000,1,0.1,0.01,,7.863796556270064e-05,10.132748265840853,17648.0,500.0,0.0
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,1.5,50000,1,0.1,0.01,,0.0011619601570452233,47.60779440980279,18208.0,500.0,0.25
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,1.5,100000,1,0.1,0.01,,0.0011697702474940124,93.50078140759462,19384.0,500.0,0.20000000000000004
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,1.5,200000,1,0.1,0.01,,0.0011786539846043087,181.83980149553466,20112.0,500.0,0.17
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,1.5,500000,1,0.1,0.01,,0.0011798029618473895,426.76462034496967,20532.0,500.0,0.13
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,2.0,50000,1,0.1,0.01,,0.0011753510049519371,48.08921323422201,18572.0,500.0,0.25
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,2.0,100000,1,0.1,0.01,,0.0011576000354107648,92.91099130969279,19384.0,500.0,0.20000000000000004
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,2.0,200000,1,0.1,0.01,,0.0011727995977428905,181.15914183588444,20252.0,500.0,0.17
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,2.0,500000,1,0.1,0.01,,0.0011873810453400504,428.87714614326217,20476.0,500.0,0.14
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,3.0,50000,1,0.1,0.01,,0.0011375201380897583,46.64909107873861,18404.0,500.0,0.24
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,3.0,100000,1,0.1,0.01,,0.0011725744850145875,94.04245263724206,19356.0,500.0,0.19
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,3.0,200000,1,0.1,0.01,,0.0011882120708748614,183.8049489953786,20084.0,500.0,0.17
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,3.0,500000,1,0.1,0.01,,0.0011683009917250963,419.6835393119403,20532.0,500.0,0.14
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,4.0,50000,1,0.1,0.01,,0.0011727898866608544,48.21909896542232,18040.0,500.0,0.26
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,4.0,100000,1,0.1,0.01,,0.0011679514041729026,93.54070233243111,19440.0,500.0,0.20000000000000004
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,4.0,200000,1,0.1,0.01,,0.0011701456772173135,179.82240037927227,20056.0,500.0,0.18
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,4.0,500000,1,0.1,0.01,,0.001173191972187105,422.8488723768896,20560.0,500.0,0.14
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,6.0,50000,1,0.1,0.01,,0.001188404239872223,48.438571369730255,18208.0,500.0,0.22
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,6.0,100000,1,0.1,0.01,,0.0011732647292641992,94.34816691160462,19412.0,500.0,0.19
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,6.0,200000,1,0.1,0.01,,0.0011664738629404887,180.0518685848228,20112.0,500.0,0.19
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,6.0,500000,1,0.1,0.01,,0.0011682741110339166,420.7062474988299,20588.0,500.0,0.14
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,8.0,50000,1,0.1,0.01,,0.0011382069555302167,46.96371070308764,18152.0,500.0,0.23
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,8.0,100000,1,0.1,0.01,,0.0011901272646928857,95.85586866173365,19272.0,500.0,0.20000000000000004
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,8.0,200000,1,0.1,0.01,,0.001190635834886216,183.0425184298644,20000.0,500.0,0.17
count_sketch__eps_0p10,count_sketch,zipf,non-interleaved,8.0,500000,1,0.1,0.01,,0.001184814230491216,429.27956294999893,20532.0,500.0,0.13
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,1.5,50000,1,0.01,,,9.782302850796002e-05,0.9971304373087267,17912.0,298.0,0.31
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,1.5,100000,1,0.01,,,7.317234413736111e-05,0.9993898446421751,14396.0,298.0,0.14
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,1.5,200000,1,0.01,,,5.372442390048264e-05,0.9989154785500665,14860.0,298.0,0.29
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,1.5,500000,1,0.01,,,3.888243402914533e-05,0.9995870930507457,13052.0,298.0,0.29
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,2.0,50000,1,0.01,,,9.492090741876149e-05,0.9939589085439093,46568.0,398.0,0.28
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,2.0,100000,1,0.01,,,6.94293381037567e-05,0.9981482379100076,47720.0,398.0,0.33
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,2.0,200000,1,0.01,,,5.2771166735056765e-05,0.9985807596548999,35768.0,398.0,0.24
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,2.0,500000,1,0.01,,,3.808156413547941e-05,0.9993540873070077,45672.0,398.0,0.31
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,3.0,50000,1,0.01,,,9.312920089619118e-05,0.9953856397748007,26948.0,598.0,0.41
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,3.0,100000,1,0.01,,,6.774870536931044e-05,0.997668210671456,28540.0,598.0,0.41999999999999993
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,3.0,200000,1,0.01,,,5.075999178757186e-05,0.9990160165607304,28020.0,598.0,0.47
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,3.0,500000,1,0.01,,,3.65926435877262e-05,0.9987416055385414,34088.0,598.0,0.4000000000000001
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,4.0,50000,1,0.01,,,9.076111529766391e-05,0.9876823741593755,95124.0,798.0,0.41999999999999993
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,4.0,100000,1,0.01,,,6.597316048931898e-05,0.9981997631952549,82624.0,798.0,0.49
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,4.0,200000,1,0.01,,,4.906068871462666e-05,0.996852950907824,89888.0,798.0,0.49
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,4.0,500000,1,0.01,,,3.5830801310694076e-05,0.9988414990495192,89748.0,798.0,0.41999999999999993
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,6.0,50000,1,0.01,,,8.656242243732937e-05,0.9895778766838197,61772.0,1198.0,0.61
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,6.0,100000,1,0.01,,,6.247843849296414e-05,0.9915646002456974,58168.0,1198.0,0.7
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,6.0,200000,1,0.01,,,4.787821089801288e-05,0.9973635701194031,53008.0,1198.0,0.69
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,6.0,500000,1,0.01,,,3.412117635487361e-05,0.9981158232334558,58272.0,1198.0,0.7100000000000001
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,8.0,50000,1,0.01,,,8.379310344827587e-05,0.9921504767712189,79176.0,1598.0,0.89
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,8.0,100000,1,0.01,,,6.023311088764969e-05,0.9881031978635876,152360.0,1598.0,0.91
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,8.0,200000,1,0.01,,,4.58305954825462e-05,0.9966382773087581,134640.0,1598.0,0.89
double_mg__eps_0p01,double_mg,kosarak,non-interleaved,8.0,500000,1,0.01,,,3.295917667238422e-05,0.996846077282515,109320.0,1598.0,0.92
double_mg__eps_0p01,double_mg,uniform,non-interleaved,1.5,50000,1,0.01,,,2.5238673139158578e-05,0.9981922532362459,11820.0,298.0,0.01
double_mg__eps_0p01,double_mg,uniform,non-interleaved,1.5,100000,1,0.01,,,1.5836964271567774e-05,0.9995207161530539,12420.0,298.0,0.02
double_mg__eps_0p01,double_mg,uniform,non-interleaved,1.5,200000,1,0.01,,,1.1550070489264832e-05,0.9994379843041702,11876.0,298.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,1.5,500000,1,0.01,,,1.0063634899545034e-05,0.9998133334390733,11820.0,298.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,2.0,50000,1,0.01,,,2.5302061122956647e-05,0.9968080515788404,24876.0,398.0,0.01
double_mg__eps_0p01,double_mg,uniform,non-interleaved,2.0,100000,1,0.01,,,1.5802805306652315e-05,0.9981239907545199,25356.0,398.0,0.02
double_mg__eps_0p01,double_mg,uniform,non-interleaved,2.0,200000,1,0.01,,,1.1562966132072199e-05,1.0,24908.0,398.0,0.01
double_mg__eps_0p01,double_mg,uniform,non-interleaved,2.0,500000,1,0.01,,,1.006030535119413e-05,0.9995617185009904,24876.0,398.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,3.0,50000,1,0.01,,,2.5416921197312156e-05,0.9985428120545714,23060.0,598.0,0.01
double_mg__eps_0p01,double_mg,uniform,non-interleaved,3.0,100000,1,0.01,,,1.58132720937599e-05,0.9982776369971492,23420.0,598.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,3.0,200000,1,0.01,,,1.1577517808536515e-05,0.9994878201468809,23068.0,598.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,3.0,500000,1,0.01,,,1.0063716065910395e-05,0.9997393967455972,23060.0,598.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,4.0,50000,1,0.01,,,2.5448469387755102e-05,0.9972950680272109,48892.0,798.0,0.02
double_mg__eps_0p01,double_mg,uniform,non-interleaved,4.0,100000,1,0.01,,,1.5779092702169626e-05,1.0,37904.0,798.0,0.01
double_mg__eps_0p01,double_mg,uniform,non-interleaved,4.0,200000,1,0.01,,,1.1535101404056163e-05,0.9980032668678881,48864.0,798.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,4.0,500000,1,0.01,,,1.006280149450638e-05,0.9990689615429034,60064.0,798.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,6.0,50000,1,0.01,,,2.5301982714794103e-05,0.9951766649720386,45228.0,1198.0,0.01
double_mg__eps_0p01,double_mg,uniform,non-interleaved,6.0,100000,1,0.01,,,1.578313443452146e-05,0.9983142337785506,45404.0,1198.0,0.02
double_mg__eps_0p01,double_mg,uniform,non-interleaved,6.0,200000,1,0.01,,,1.1540195602413818e-05,0.9978726613532746,45284.0,1198.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,6.0,500000,1,0.01,,,1.0063084747469662e-05,0.9990203318650118,45284.0,1198.0,0.01
double_mg__eps_0p01,double_mg,uniform,non-interleaved,8.0,50000,1,0.01,,,2.5300722341908505e-05,0.9980547459130655,96944.0,1598.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,8.0,100000,1,0.01,,,1.5771834371935596e-05,0.9966432585750589,97024.0,1598.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,8.0,200000,1,0.01,,,1.1520748783054102e-05,0.995511074148037,119232.0,1598.0,0.0
double_mg__eps_0p01,double_mg,uniform,non-interleaved,8.0,500000,1,0.01,,,1.0055530396803832e-05,0.9989884731038914,96972.0,1598.0,0.0
double_mg__eps_0p01,double_mg,zipf,non-interleaved,1.5,50000,1,0.01,,,7.222916969608841e-05,0.9955517787598709,14580.0,298.0,0.42999999999999994
double_mg__eps_0p01,double_mg,zipf,non-interleaved,1.5,100000,1,0.01,,,4.394571099086312e-05,0.9971845092252969,17044.0,298.0,0.49
double_mg__eps_0p01,double_mg,zipf,non-interleaved,1.5,200000,1,0.01,,,2.7508168577283048e-05,0.9979404500707099,17408.0,298.0,0.46
double_mg__eps_0p01,double_mg,zipf,non-interleaved,1.5,500000,1,0.01,,,1.5591239959839356e-05,0.9993748793273469,14804.0,298.0,0.37
double_mg__eps_0p01,double_mg,zipf,non-interleaved,2.0,50000,1,0.01,,,6.735799592193417e-05,0.9935174209254254,26080.0,398.0,0.52
double_mg__eps_0p01,double_mg,zipf,non-interleaved,2.0,100000,1,0.01,,,4.0684313031161476e-05,0.9969002037962496,29020.0,398.0,0.58
double_mg__eps_0p01,double_mg,zipf,non-interleaved,2.0,200000,1,0.01,,,2.5883289569249678e-05,0.9984641638031205,35428.0,398.0,0.49
double_mg__eps_0p01,double_mg,zipf,non-interleaved,2.0,500000,1,0.01,,,1.4580100755667506e-05,0.9991962851085179,25268.0,398.0,0.59
double_mg__eps_0p01,double_mg,zipf,non-interleaved,3.0,50000,1,0.01,,,6.012082853855006e-05,0.986816060304098,30476.0,598.0,0.72
double_mg__eps_0p01,double_mg,zipf,non-interleaved,3.0,100000,1,0.01,,,3.6770400495093275e-05,0.9953295802889804,27564.0,598.0,0.7
double_mg__eps_0p01,double_mg,zipf,non-interleaved,3.0,200000,1,0.01,,,2.3184108527131784e-05,0.9981488220597099,30560.0,598.0,0.7100000000000001
double_mg__eps_0p01,double_mg,zipf,non-interleaved,3.0,500000,1,0.01,,,1.3216789842713664e-05,0.9976967668524847,34284.0,598.0,0.69
double_mg__eps_0p01,double_mg,zipf,non-interleaved,4.0,50000,1,0.01,,,5.556524266201686e-05,0.9842261804739315,42064.0,798.0,0.87
double_mg__eps_0p01,double_mg,zipf,non-interleaved,4.0,100000,1,0.01,,,3.406461836429263e-05,0.9944676765423109,37948.0,798.0,0.85
double_mg__eps_0p01,double_mg,zipf,non-interleaved,4.0,200000,1,0.01,,,2.1605245498266414e-05,0.9970126807029492,53120.0,798.0,0.89
double_mg__eps_0p01,double_mg,zipf,non-interleaved,4.0,500000,1,0.01,,,1.2242730720606826e-05,0.9981844636990526,44724.0,798.0,0.89
double_mg__eps_0p01,double_mg,zipf,non-interleaved,6.0,50000,1,0.01,,,5.001306809931756e-05,0.9819692183239263,53988.0,1198.0,0.98
double_mg__eps_0p01,double_mg,zipf,non-interleaved,6.0,100000,1,0.01,,,3.083119865736243e-05,0.9900243694961813,60456.0,1198.0,0.98
double_mg__eps_0p01,double_mg,zipf,non-interleaved,6.0,200000,1,0.01,,,1.9338918888827035e-05,0.9950074445855869,51944.0,1198.0,1.0
double_mg__eps_0p01,double_mg,zipf,non-interleaved,6.0,500000,1,0.01,,,1.0955283269121455e-05,0.996972735328557,63704.0,1198.0,0.99
double_mg__eps_0p01,double_mg,zipf,non-interleaved,8.0,50000,1,0.01,,,4.6185860889395665e-05,0.9808681448763693,103636.0,1598.0,0.99
double_mg__eps_0p01,double_mg,zipf,non-interleaved,8.0,100000,1,0.01,,,2.8016791869200177e-05,0.9817798420404564,105316.0,1598.0,1.0
double_mg__eps_0p01,double_mg,zipf,non-interleaved,8.0,200000,1,0.01,,,1.8028121294257157e-05,0.9904246795118181,97700.0,1598.0,1.0
double_mg__eps_0p01,double_mg,zipf,non-interleaved,8.0,500000,1,0.01,,,1.011477419152079e-05,0.9957357908238018,91552.0,1598.0,1.0
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,1.5,50000,1,0.05,,,0.0001128643712205356,0.9997675569418198,3928.0,58.0,0.05000000000000001
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,1.5,100000,1,0.05,,,8.40629877880819e-05,0.9996566786506237,4656.0,58.0,0.08
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,1.5,200000,1,0.05,,,6.20804160152267e-05,0.9999051107265053,3780.0,58.0,0.04
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,1.5,500000,1,0.05,,,4.494505710909807e-05,0.9999247361524485,4124.0,58.0,0.05000000000000001
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,2.0,50000,1,0.05,,,0.0001090104230533415,0.9993375629155605,5048.0,78.0,0.16
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,2.0,100000,1,0.05,,,7.950268336314847e-05,0.9993565558149274,5348.0,78.0,0.07
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,2.0,200000,1,0.05,,,6.059294214197785e-05,0.999867022211324,3476.0,78.0,0.07
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,2.0,500000,1,0.05,,,4.3738520786017575e-05,0.9998501964515863,4544.0,78.0,0.17
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,3.0,50000,1,0.05,,,0.00010658700522778193,0.9996148172133033,6204.0,118.0,0.04
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,3.0,100000,1,0.05,,,7.760425183973835e-05,0.9994371087880706,7924.0,118.0,0.17
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,3.0,200000,1,0.05,,,5.8300369559266355e-05,0.9997340478835021,7576.0,118.0,0.20000000000000004
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,3.0,500000,1,0.05,,,4.200314712824548e-05,0.9998090888970081,8276.0,118.0,0.12
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,4.0,50000,1,0.05,,,0.000105528761617684,0.9985902236183246,8696.0,158.0,0.13
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,4.0,100000,1,0.05,,,7.640587913091108e-05,0.9993881900243737,8840.0,158.0,0.15
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,4.0,200000,1,0.05,,,5.708148653256052e-05,0.9995667517765592,6788.0,158.0,0.20999999999999996
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,4.0,500000,1,0.05,,,4.155754145566478e-05,0.9997822900369908,6564.0,158.0,0.15
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,6.0,50000,1,0.05,,,0.00010067758749069247,0.9969845316015378,13600.0,238.0,0.26
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,6.0,100000,1,0.05,,,7.316568315932819e-05,0.9987552219203236,14564.0,238.0,0.26
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,6.0,200000,1,0.05,,,5.582877518521083e-05,0.9995251809089194,11640.0,238.0,0.17
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,6.0,500000,1,0.05,,,3.969214124127078e-05,0.9996142434284866,12704.0,238.0,0.23
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,8.0,50000,1,0.05,,,9.917089249492901e-05,0.9990922055500706,10952.0,318.0,0.20000000000000004
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,8.0,100000,1,0.05,,,7.171587896517049e-05,0.9991197270388062,15044.0,318.0,0.23
double_mg__eps_0p05,double_mg,kosarak,non-interleaved,8.0,200000,1,0.05,,,5.385284052019165e-05,0.9990805165121165,10208.0,318.0,0.27
